timestep_time,edge_id,lane_id,vehicle_id,vehicle_pos,vehicle_speed
12.10,1,1_0,flow_0.1,118.25,13.96
12.10,1,1_0,flow_0.0,182.45,14.66
12.10,2,2_0,flow_1.2,29.21,11.43
12.10,2,2_0,flow_1.1,111.38,14.97
12.10,2,2_0,flow_1.0,161.99,12.91
12.20,1,1_0,flow_0.3,7.99,14.43
12.20,1,1_0,flow_0.2,64.95,14.21
12.20,1,1_0,flow_0.1,119.65,13.98
12.20,1,1_0,flow_0.0,183.91,14.61
12.20,2,2_0,flow_1.2,30.35,11.47
12.20,2,2_0,flow_1.1,112.87,14.93
12.20,2,2_0,flow_1.0,163.29,13.02
12.30,1,1_0,flow_0.3,9.43,14.41
12.30,1,1_0,flow_0.2,66.37,14.22
12.30,1,1_0,flow_0.1,121.05,13.96
12.30,1,1_0,flow_0.0,185.38,14.72
12.30,2,2_0,flow_1.2,31.50,11.46
12.30,2,2_0,flow_1.1,114.37,15.01
12.30,2,2_0,flow_1.0,164.59,13.02
12.40,1,1_0,flow_0.3,10.87,14.46
12.40,1,1_0,flow_0.2,67.79,14.20
12.40,1,1_0,flow_0.1,122.44,13.95
12.40,1,1_0,flow_0.0,186.84,14.63
12.40,2,2_0,flow_1.2,32.65,11.51
12.40,2,2_0,flow_1.1,115.87,15.02
12.40,2,2_0,flow_1.0,165.88,12.92
12.50,1,1_0,flow_0.3,12.32,14.45
12.50,1,1_0,flow_0.2,69.21,14.20
12.50,1,1_0,flow_0.1,123.84,13.99
12.50,1,1_0,flow_0.0,188.31,14.64
12.50,2,2_0,flow_1.2,33.80,11.44
12.50,2,2_0,flow_1.1,117.37,14.93
12.50,2,2_0,flow_1.0,167.18,12.97
12.60,1,1_0,flow_0.3,13.77,14.50
12.60,1,1_0,flow_0.2,70.63,14.19
12.60,1,1_0,flow_0.1,125.24,13.98
12.60,1,1_0,flow_0.0,189.78,14.70
12.60,2,2_0,flow_1.2,34.94,11.41
12.60,2,2_0,flow_1.1,118.86,14.98
12.60,2,2_0,flow_1.0,168.48,12.98
12.70,1,1_0,flow_0.3,15.21,14.46
12.70,1,1_0,flow_0.2,72.05,14.24
12.70,1,1_0,flow_0.1,126.64,13.98
12.70,1,1_0,flow_0.0,191.24,14.61
12.70,2,2_0,flow_1.2,36.09,11.53
12.70,2,2_0,flow_1.1,120.36,14.94
12.70,2,2_0,flow_1.0,169.78,13.01
12.80,1,1_0,flow_0.3,16.67,14.51
12.80,1,1_0,flow_0.2,73.47,14.20
12.80,1,1_0,flow_0.1,128.03,14.00
12.80,1,1_0,flow_0.0,192.71,14.72
12.80,2,2_0,flow_1.2,37.24,11.47
12.80,2,2_0,flow_1.1,121.86,15.04
12.80,2,2_0,flow_1.0,171.07,12.97
12.90,1,1_0,flow_0.3,18.11,14.48
12.90,1,1_0,flow_0.2,74.89,14.19
12.90,1,1_0,flow_0.1,129.43,13.94
12.90,1,1_0,flow_0.0,194.18,14.72
12.90,2,2_0,flow_1.2,38.39,11.48
12.90,2,2_0,flow_1.1,123.36,15.01
12.90,2,2_0,flow_1.0,172.37,12.97
13.00,1,1_0,flow_0.3,19.57,14.53
13.00,1,1_0,flow_0.2,76.32,14.23
13.00,1,1_0,flow_0.1,130.83,14.02
13.00,1,1_0,flow_0.0,195.64,14.61
13.00,2,2_0,flow_1.2,39.54,11.52
13.00,2,2_0,flow_1.1,124.86,14.93
13.00,2,2_0,flow_1.0,173.67,13.02
13.10,1,1_0,flow_0.3,21.01,14.41
13.10,1,1_0,flow_0.2,77.74,14.25
13.10,1,1_0,flow_0.1,132.23,13.98
13.10,1,1_0,flow_0.0,197.10,14.64
13.10,2,2_0,flow_1.2,40.68,11.44
13.10,2,2_0,flow_1.1,126.36,15.00
13.10,2,2_0,flow_1.0,174.97,13.00
13.20,1,1_0,flow_0.3,22.45,14.43
13.20,1,1_0,flow_0.2,79.17,14.29
13.20,1,1_0,flow_0.1,133.63,14.01
13.20,1,1_0,flow_0.0,198.57,14.69
13.20,2,2_0,flow_1.2,41.83,11.48
13.20,2,2_0,flow_1.1,127.86,15.00
13.20,2,2_0,flow_1.0,176.27,12.92
13.30,1,1_0,flow_0.3,23.89,14.43
13.30,1,1_0,flow_0.2,80.59,14.24
13.30,1,1_0,flow_0.1,135.02,13.91
13.30,1,1_0,flow_0.0,200.03,14.59
13.30,2,2_0,flow_1.2,42.98,11.48
13.30,2,2_0,flow_1.1,129.36,15.00
13.30,2,2_0,flow_1.0,177.57,13.02
13.40,1,1_0,flow_0.3,25.34,14.52
13.40,1,1_0,flow_0.2,82.01,14.21
13.40,1,1_0,flow_0.1,136.42,14.01
13.40,1,1_0,flow_0.0,201.50,14.64
